dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_TEAGASC_1	TGS09-24	food	dairy	cheese	cheese_2_before_ripening		F	Core																	IRL	ERS17785837				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8793697687	58818844	75	151.0	148.7604341	151.0	7904	0	1	0	1	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS09-25	food	dairy	cheese	cheese_1_before_ripening		F	Rind																	IRL	ERS17785838				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		12340081534	82403006	75	151.0	148.8054009	151.0	1309	2	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS09-26	food	dairy	cheese	cheese_2_before_ripening		F	Rind																	IRL	ERS17785839				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5627005384	37599703	75	151.0	149.2422954	151.0	8147	1	1	0	1	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS09-27	food	dairy	cheese	cheese_1_after_ripening		F	Core																	IRL	ERS17785840				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8882323336	59323417	75	151.0	149.5868542	151.0	2595	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS09-28	food	dairy	cheese	cheese_2_after_ripening		F	Core																	IRL	ERS17785841				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2834747072	18945735	75	151.0	149.3862266	151.0	1047	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS09-30	food	dairy	cheese	cheese_2_after_ripening		F	Rind																	IRL	ERS17785842				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8240896375	54975082	75	151.0	149.641479	151.0	1439	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-23	food	dairy	cheese	cheese_1_before_ripening		F	Core																	IRL	ERS17785843				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		22528936752	150526167	75	150.0	149.61174	151.0	410606	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-24	food	dairy	cheese	cheese_2_before_ripening		F	Core																	IRL	ERS17785844				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		11008647800	73694106	75	150.0	149.4011811	151.0	101740	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-25	food	dairy	cheese	cheese_1_before_ripening		F	Rind																	IRL	ERS17785845				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9572022724	64048988	75	150.0	149.4226304	151.0	27599	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-26	food	dairy	cheese	cheese_2_before_ripening		F	Rind																	IRL	ERS17785846				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		10549292451	70560642	75	150.0	149.4616842	151.0	46279	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-27	food	dairy	cheese	cheese_1_after_ripening		F	Core																	IRL	ERS17785847				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		11818100121	78835746	75	151.0	148.6412036	151.0	3609	2	2	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-28	food	dairy	cheese	cheese_2_after_ripening		F	Core																	IRL	ERS17785848				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		19087279291	127776681	75	151.0	147.4985861	151.0	5107	4	3	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS10-29	food	dairy	cheese	cheese_1_after_ripening		F	Rind																	IRL	ERS17785849				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8407028812	56097795	75	151.0	148.6615996	151.0	3909	1	1	0	0	no	Niccolò_Carlino
