sample	SequinoG_2024_a__SRR26596524	SequinoG_2024_a__SRR26596525	SequinoG_2024_a__SRR26596526	SequinoG_2024_a__SRR26596527	SequinoG_2024_a__SRR26596528	SequinoG_2024_a__SRR26596529	SequinoG_2024_a__SRR26596530	SequinoG_2024_a__SRR26596531	SequinoG_2024_a__SRR26596532	SequinoG_2024_a__SRR26596533	SequinoG_2024_a__SRR26596534	SequinoG_2024_a__SRR26596535	SequinoG_2024_a__SRR26596536	SequinoG_2024_a__SRR26596537	SequinoG_2024_a__SRR26596538	SequinoG_2024_a__SRR26596539	SequinoG_2024_a__SRR26596540	SequinoG_2024_a__SRR26596541	SequinoG_2024_a__SRR26596542	SequinoG_2024_a__SRR26596543	SequinoG_2024_a__SRR26596544	SequinoG_2024_a__SRR26596545	SequinoG_2024_a__SRR26596546	SequinoG_2024_a__SRR26596547	SequinoG_2024_a__SRR26596548	SequinoG_2024_a__SRR26596549	SequinoG_2024_a__SRR26596550	SequinoG_2024_a__SRR26596551	SequinoG_2024_a__SRR26596552	SequinoG_2024_a__SRR26596553	SequinoG_2024_a__SRR26596554	SequinoG_2024_a__SRR26596555	SequinoG_2024_a__SRR26596556	SequinoG_2024_a__SRR26596557	SequinoG_2024_a__SRR26596558	SequinoG_2024_a__SRR26596559	SequinoG_2024_a__SRR26596560	SequinoG_2024_a__SRR26596561	SequinoG_2024_a__SRR26596562	SequinoG_2024_a__SRR26596563	SequinoG_2024_a__SRR26596564	SequinoG_2024_a__SRR26596565	SequinoG_2024_a__SRR26596566	SequinoG_2024_a__SRR26596567	SequinoG_2024_a__SRR26596568	SequinoG_2024_a__SRR26596569	SequinoG_2024_a__SRR26596570	SequinoG_2024_a__SRR26596571	SequinoG_2024_a__SRR26596572	SequinoG_2024_a__SRR26596573	SequinoG_2024_a__SRR26596574	SequinoG_2024_a__SRR26596575	SequinoG_2024_a__SRR26596576	SequinoG_2024_a__SRR26596577	SequinoG_2024_a__SRR26596578	SequinoG_2024_a__SRR26596579	SequinoG_2024_a__SRR26596580	SequinoG_2024_a__SRR26596581	SequinoG_2024_a__SRR26596582	SequinoG_2024_a__SRR26596583	SequinoG_2024_a__SRR26596584	SequinoG_2024_a__SRR26596585	SequinoG_2024_a__SRR26596586	SequinoG_2024_a__SRR26596587	SequinoG_2024_a__SRR26596588	SequinoG_2024_a__SRR26596589	SequinoG_2024_a__SRR26596590	SequinoG_2024_a__SRR26596591	SequinoG_2024_a__SRR26596592	SequinoG_2024_a__SRR26596593	SequinoG_2024_a__SRR26596594	SequinoG_2024_a__SRR26596595	SequinoG_2024_a__SRR26596596	SequinoG_2024_a__SRR26596597	SequinoG_2024_a__SRR26596598	SequinoG_2024_a__SRR26596599	SequinoG_2024_a__SRR26596600	SequinoG_2024_a__SRR26596601	SequinoG_2024_a__SRR26596602
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_hankookensis|t__SGB11671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_molluscorum|t__SGB9959	0.46387	0.0	3.12217	0.0	0.23154	0.00485	0.0	0.0	3.26756	0.0	0.12488	0.8376	0.0	0.0	0.00135	0.0	0.0	0.0	0.4109	0.0	0.0	0.0	0.0	0.0	0.0	0.01983	2.65849	0.0	0.30965	0.00126	0.0	0.0	0.30955	0.0	0.25572	0.0	0.0	1.16959	0.0	1.35885	0.11886	0.20712	0.01804	0.0	0.0	0.0	0.01097	0.0	0.08905	0.0	0.0	0.0	0.0	0.0	0.0	0.24284	0.0	0.06512	0.0	0.0	0.0	0.0071	0.0	0.0	2.06879	0.0	0.01228	0.0	0.65871	0.0	0.0	0.0	0.0	0.0	0.37642	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae|g__Moritella|s__Moritella_dasanensis|t__SGB30949	0.6514	36.5071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08908	0.0	0.0	2.03684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10539	0.0	0.0	0.0	0.0	0.0	5.89164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59222	0.0	6.3597	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Aliivibrio|s__Aliivibrio_sp_1S128|t__SGB9841	0.40076	0.41708	0.01347	0.0	0.01851	0.0	0.0	0.0	0.08753	0.0	0.03299	0.14298	0.0	0.0	0.0	0.0	0.65829	0.0	0.05876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04611	0.0	0.00039	0.0	0.0	0.0	0.06551	0.0	0.67423	0.0	0.0	0.02909	0.0	0.66811	0.0	0.01737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27479	0.0	0.05787	0.0	0.16147	0.0	0.0	0.0	0.03256	0.0	0.21027	0.00066	0.0	0.63649	0.0	1.18372	0.0	0.02131	0.0	0.0	0.0	0.63468	0.0	0.02619	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Psychromonadaceae|g__Psychromonas|s__Psychromonas_sp_SA13A|t__SGB81642	0.39653	0.0251	0.00237	0.0	0.0658	0.0	0.0	0.0	0.01182	0.01728	0.06768	0.45801	0.0	0.0	0.0	0.0	0.03792	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.03453	0.01384	0.0	2.02629	0.0	0.0	0.0	0.00584	0.0	0.22425	0.0	0.0	0.0	0.0	0.25967	0.0	1.81605	0.0	0.0	0.0	0.0	0.27074	0.12757	0.00452	0.04042	0.11409	0.0	0.0	0.13785	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.01496	0.07072	0.0	0.00753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29601	0.0	0.01666	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_sp_ALD9|t__SGB10330	0.25353	0.0026	0.0	0.0	0.01106	0.0	0.0	0.0	0.00099	0.08092	0.01218	0.24477	0.0	0.0	0.06682	0.0	1.33607	0.0	0.42401	0.0	0.0	0.0	0.0	0.0	0.0	0.0936	0.00598	0.0	0.12451	0.0	0.0	0.0	0.0	0.0	0.0271	0.0	0.0	0.0	0.0	0.07532	0.0	0.1248	0.0	0.0	0.0	0.0	0.1296	0.40601	0.02877	0.05941	0.0	0.0	0.0	0.04108	0.0	0.01263	0.0	0.00303	0.0	0.0	0.0	0.01061	0.0	0.02451	0.34277	0.0	0.03645	0.0	0.03075	0.0	0.0	0.0	0.0	0.0	0.13358	0.0	0.00569	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_livingstonensis|t__SGB30967	0.20884	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.00021	0.04754	0.00778	0.1702	0.0	0.0	0.0	0.0	0.07808	0.0	0.18837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171	0.0	0.07446	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.03581	0.0	0.07325	0.0	0.0	0.0	0.0	0.08214	0.18161	0.0222	0.0	0.0	0.0	0.0	0.00515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34815	0.0	0.00386	0.0	0.00654	0.0	0.0	0.0	0.0	0.0	0.17838	0.0	0.0095	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_NG254|t__SGB206395	0.11317	0.0	0.57143	0.00943	1.19088	0.01217	0.0	0.06474	0.15672	0.02087	0.86662	0.18732	0.00256	0.0	0.01571	0.0	0.0	0.0	0.08773	0.0	0.0	0.09389	0.0	0.0	0.3391	0.41337	0.00592	0.0	0.15666	0.0	0.0	0.3772	0.03385	0.0	0.35574	0.00077	0.0	0.04948	0.0	0.18814	0.0	0.16416	0.0	0.0	0.37244	0.26305	0.72999	0.21301	0.19266	0.58536	0.85274	0.08237	0.0	0.0	0.11594	0.0	0.0	0.01468	0.0	0.0	0.36895	0.04671	0.0	0.00398	0.01454	0.0	0.03581	0.0	0.00351	0.0	0.0	0.0	0.0	0.40833	0.31214	0.0	0.0	0.0	0.06257
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_psychrolactophilus|t__SGB23764	0.09533	0.0	0.38504	0.0	0.12202	0.0	0.0	0.0	0.3407	0.0	0.04784	0.01471	0.0	0.0	0.0	0.0	0.0	0.0	0.00592	0.0	0.0	0.0	0.0	0.0	0.03969	0.0	0.00145	0.0	0.0	0.0	0.0	0.02748	0.00139	0.0	0.0082	0.0	0.0	0.00275	0.0	0.02475	0.0	0.0	0.0	0.0	0.0	0.0	0.03932	0.0	0.22922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11521	0.0	0.0	0.0	0.01835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21211	0.01601	0.0	0.0	0.0	0.00914
k__Bacteria|p__Mycoplasmatota|c__Mycoplasmatota_unclassified|o__Mycoplasmoidales|f__Metamycoplasmataceae|g__GGB143161|s__GGB143161_SGB212630|t__SGB212630	0.09419	2.13289	0.0	0.08759	0.00973	0.02508	0.0	0.0	0.0	0.0203	0.0	0.02567	0.0097	0.0	1.59431	3.56642	0.0	2.08603	0.03318	2.83904	0.0	0.68743	2.78259	18.1901	0.0	39.94156	0.35032	0.5425	0.74627	0.23931	5.96055	0.0	1.50428	23.32595	0.21205	2.51614	24.92073	0.15185	0.3667	0.32491	0.46244	0.94926	1.57877	10.52047	0.0	0.0	0.0	0.02461	0.00398	0.03363	0.95197	2.85807	0.0	0.34246	0.0	0.00565	0.30846	0.1334	0.2455	0.0	0.0	0.00746	2.6317	0.10829	0.18282	1.14653	0.0	0.73498	0.00102	0.05937	0.29609	0.0	0.0	0.0	0.21282	1.69809	0.21431	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_NG27|t__SGB81607	0.09071	0.0	0.53194	0.00531	1.12563	0.00716	0.0	0.04829	0.11195	0.00648	0.91022	0.1793	0.0	0.0	0.0268	0.0	0.0	0.0	0.10455	0.0	0.0	0.0	0.0	0.0	0.36707	0.35239	0.00102	0.0	0.21069	0.0	0.0	0.27823	0.03115	0.0	0.31831	0.0	0.0	0.02364	0.0	0.14941	0.0	0.1872	0.0	0.0	0.16949	0.2339	0.68319	0.09869	0.11207	0.47997	0.67103	0.03401	0.0	0.0	0.0	0.0	0.0	0.0082	0.0	0.0	0.33199	0.04037	0.0	0.00076	0.01443	0.0	0.01641	0.0	0.0	0.0	0.0	0.0	0.0	0.25839	0.25609	0.0	0.0	0.0	0.00567
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium|s__Photobacterium_kishitanii|t__SGB9829	0.07893	2.34929	0.0213	0.0	0.20053	0.00464	0.0	0.0	0.06427	0.85267	0.32329	0.24571	0.5759	0.03786	12.37981	0.16293	0.27266	0.0	0.29981	2.18233	0.01375	0.62149	0.02133	0.0	0.0	0.0	0.02521	0.05047	0.06429	0.36309	0.0	0.0	0.33892	0.13958	0.70469	0.30492	0.07927	0.00073	0.08841	0.28245	1.33493	0.05728	0.5497	0.0	0.0	0.0	0.0015	5.17556	0.0	2.36201	0.1098	0.27482	0.0	2.39417	0.0	0.00038	0.02747	1.16436	0.19173	0.0	0.0	0.0409	0.20305	0.44718	0.05276	0.30644	0.18542	0.0614	0.20377	0.1222	0.28689	0.12019	0.0	0.0	0.1312	0.63561	0.39953	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_SWN149|t__SGB206396	0.06713	0.0	0.38035	0.00215	0.80914	0.0	0.0	0.08738	0.08745	0.00779	0.73066	0.10411	0.0	0.0	0.0	0.0	0.0	0.0	0.05142	0.0	0.0	0.0	0.0	0.0	0.31681	0.40955	0.0	0.0	0.1964	0.0	0.0	0.36427	0.02084	0.0	0.30905	0.0	0.0	0.01849	0.0	0.14152	0.0	0.10871	0.0	0.0	0.30958	0.19843	0.48012	0.11385	0.09055	0.42464	0.81036	0.03378	0.0	0.0	0.02646	0.0	0.0	0.00904	0.0	0.0	0.42393	0.03029	0.0	0.0	0.00149	0.0	0.02796	0.0	0.0	0.0	0.0	0.0	0.0	0.21704	0.16406	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_iners|t__SGB7910	0.06335	0.0	0.00536	0.0	0.0	0.0	0.0	0.0	0.00921	0.0	0.0	0.05196	0.0	0.0	0.0	0.0	0.0	0.0	0.23907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00432	0.0	0.0	0.0	0.0	0.0	0.0128	0.0	0.00607	0.0	0.0	0.01009	0.0	0.01012	0.0	0.0	0.0	0.0	0.0	0.0	0.00174	0.0	0.00858	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0059	0.0	0.0	0.00807	0.0	0.00111	0.0	0.05162	0.0	0.0	0.0	0.0	0.0	0.07255	0.01632	0.0	0.0	0.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__GGB27062|s__GGB27062_SGB39270|t__SGB39270	0.02497	1.07131	0.13447	8.60289	0.18482	0.10044	0.0	0.0	0.05749	0.00223	0.01546	0.10616	0.0	0.0	0.0	0.0	0.0	4.11097	0.0	0.0	0.0	0.0702	0.0	0.0	0.0	0.0	2.16384	6.75617	0.49281	0.13677	0.0	0.0	23.41451	9.98018	11.08697	6.7421	0.0	4.14387	8.12611	0.50474	0.39214	0.8882	0.0	0.0	0.0	0.0	0.0	0.02941	0.0	0.0172	0.0	0.0	0.0	0.47343	0.0	0.8963	0.05164	1.07361	0.14018	0.0	0.0	2.20723	1.90778	0.32781	0.04412	0.66868	1.36542	0.13744	0.08285	0.00125	0.0251	0.0	0.0	0.0	0.02976	0.0	0.37364	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_NZS113|t__SGB206398	0.02265	0.0	0.0923	0.0	0.16933	0.00034	0.0	0.0	0.01418	0.0	0.10283	0.03631	0.0	0.0	0.0	0.0	0.0	0.0	0.01875	0.0	0.0	0.0	0.0	0.0	0.03248	0.0	0.0	0.0	0.00661	0.0	0.0	0.0	0.00862	0.0	0.06713	0.0	0.0	0.00752	0.0	0.02357	0.0	0.01392	0.0	0.0	0.0	0.0	0.12138	0.01843	0.01788	0.0462	0.03515	0.0	0.0	0.0	0.0	0.0	0.0	0.00206	0.0	0.0	0.0	0.00552	0.0	0.0	0.0039	0.0	0.00954	0.0	0.0	0.0	0.0	0.0	0.0	0.00804	0.05319	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae|g__Moritella|s__Moritella_marina|t__SGB30948	0.01888	0.15658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02558	0.0	0.02495	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium|s__Photobacterium_frigidiphilum|t__SGB9836	0.01306	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00716	0.0	0.0	0.01063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0487	0.00587	0.0	0.0009	0.0	0.01135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17758	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_sp_OMA3_2|t__SGB110084	0.01082	0.0	0.0	0.0	0.00818	0.0	0.0	0.0	0.0	0.0	0.00565	0.01567	0.0	0.0	0.1513	0.0	0.0	0.0	0.00414	0.0	0.0	0.0	0.0	0.0	0.0	0.20824	0.0	0.0	0.09965	0.0	0.0	0.0	0.0	0.0	0.0078	0.0	0.0	0.0	0.0	0.01034	0.0	0.093	0.0	0.0	0.0	0.0	0.01705	0.0	0.01688	0.0	0.11464	0.0	0.0	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_sp_SR44_3|t__SGB81657	0.00246	0.0	0.0	0.0	0.00183	0.0	0.0	0.0	0.00323	0.0	0.01525	0.01529	0.0	0.0	0.0	0.0	0.0	0.0	0.04013	0.0	0.0	0.0	0.0	0.0	0.0	0.27661	0.0	0.0	0.22802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02314	0.0	0.2105	0.0	0.0	0.0	0.0	0.00517	0.0	0.01214	0.0	0.07876	0.0	0.0	0.0	0.0	0.0	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.10079	0.0	0.0	0.0	0.01611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_NG25|t__SGB81608	0.00232	0.0	0.02123	0.0	0.0422	0.0	0.0	0.0	0.00497	0.0	0.02782	0.01069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.01396	0.0	0.0	0.0003	0.0	0.00357	0.0	0.0	0.0	0.0	0.0	0.0	0.01926	0.00339	0.00623	0.00913	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00469	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Moritellaceae|g__Moritella|s__Moritella_sp_Urea_trap_13|t__SGB23316	0.001	0.00523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium|s__Photobacterium_toruni|t__SGB9828	0.0	0.41922	0.23806	0.05432	2.31322	0.57237	0.0	0.0	0.48076	1.86978	1.80128	0.00226	2.13715	0.12449	2.3727	0.01649	0.12508	4.79316	0.00655	1.0242	0.0	0.44082	0.0556	0.0	0.0	0.0	2.42865	6.91049	0.71975	9.69616	0.0	0.0	9.97294	13.49073	15.73409	24.2002	0.85975	1.49154	5.87074	3.73349	12.12116	0.78637	8.52059	0.0	0.0	0.0	0.0	0.5225	0.0	0.3575	0.07974	0.08855	0.0	1.2429	0.0	0.38588	4.93424	20.20768	15.31016	0.0	0.0	0.56605	14.95261	16.77776	0.0116	18.02643	3.03428	8.02374	7.44141	9.09394	9.92898	0.39384	0.58594	0.0	0.0	0.0	0.08279	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium|s__Photobacterium_sanguinicancri|t__SGB9837	0.0	0.03229	0.53017	6.25848	0.70047	13.34677	0.12937	0.0	0.20676	0.24283	0.36898	0.0	0.41928	0.2152	0.0	0.0	0.0	4.2291	0.0	0.29404	0.0	0.59916	0.21393	0.0	0.0	0.0	0.91344	9.29089	0.64375	6.29457	0.0	0.0	0.38339	4.86409	0.45618	3.92756	0.0	2.62492	4.70704	0.19349	2.47093	0.7495	2.98673	0.0	0.0	0.0	0.0	0.00938	0.0	0.02386	0.0	0.0	0.0	0.0	0.0	0.01114	0.28027	0.27564	1.71563	0.0	0.0	0.0	0.00742	0.0	0.0	0.02288	0.0	0.08538	0.00067	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__CFGB94796|o__OFGB94796|f__FGB94796|g__GGB143656|s__GGB143656_SGB210387|t__SGB210387	0.0	0.0202	0.09154	0.653	0.67748	7.10513	28.7029	25.17139	0.35508	0.01532	0.43536	0.0	0.266	21.596	0.21228	1.25581	0.48569	12.02977	0.0	0.63134	1.01173	4.33181	2.07449	3.05464	8.92139	0.00407	15.69129	12.68756	14.18937	32.34492	1.52593	2.53289	8.52119	19.42104	1.96536	17.73429	2.59544	1.3192	2.88524	1.87423	5.16353	20.09635	9.5696	27.27564	1.71181	5.81049	0.0	0.01266	0.0	0.0074	0.48541	0.50635	24.12269	0.0	20.9427	1.25504	0.95932	7.00885	18.75536	42.78352	2.63545	0.00075	0.55093	0.02041	0.0	1.10772	0.0133	0.92703	1.09312	0.50959	9.8104	0.03288	12.15963	1.12055	0.0	0.29482	0.0	8.24307	7.72409
k__Bacteria|p__Pseudomonadota|c__CFGB94796|o__OFGB94796|f__FGB94796|g__GGB143654|s__GGB143654_SGB211503|t__SGB211503	0.0	0.01895	0.00233	0.00729	0.1707	1.01199	17.93821	19.63132	0.07741	0.06283	0.50615	0.0	1.35997	23.8673	0.07044	0.0	0.04508	2.815	0.01182	0.16181	0.79128	6.42978	0.26543	1.55397	10.05551	0.21225	2.32688	2.01297	18.68737	16.57622	1.18224	2.31563	1.50039	8.18454	1.11126	3.79411	0.90285	0.2504	3.19904	1.52286	11.01454	19.12523	4.57977	3.24371	0.93942	5.15954	0.0	0.01674	0.0	0.00237	1.07336	0.25156	9.01203	0.0	16.53218	0.78357	1.00137	15.941	17.41571	6.94846	7.27422	0.00622	1.16578	0.11568	0.00263	2.72171	0.26725	1.49143	1.14681	0.93286	10.53028	0.01165	11.82447	2.87746	0.0	0.03429	0.0	8.81137	0.89942
k__Bacteria|p__Planctomycetota|c__CFGB7848|o__OFGB7848|f__FGB7848|g__GGB24608|s__GGB24608_SGB36462|t__SGB36462	0.0	0.00743	0.0	0.00377	0.0	0.00157	0.0	0.0	0.0	0.02486	0.0	0.02349	0.0	0.0	2.80202	0.0	0.0	0.0	0.53391	13.29344	0.0	0.60417	0.07164	0.0	0.0	0.01808	0.01168	0.07956	0.01757	0.02317	0.37814	0.0	0.00032	0.14299	0.00733	0.0	0.00591	0.03393	0.04136	0.01248	0.04685	0.0217	0.08287	0.0	0.0	0.0	0.0	0.0	0.0	0.00914	0.0	0.00478	0.0	0.06775	0.0	0.0	0.00063	0.0	0.0	0.0	0.06205	0.0	0.0	0.0	0.14895	0.0037	0.0	0.05036	0.03699	0.04569	0.0	0.12152	0.0	0.0	0.00322	0.59868	0.0121	0.0	0.22395
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_marina|t__SGB30978	0.0	0.00642	0.01421	0.37963	0.07295	2.4533	0.0	0.0	0.04096	0.21913	0.06923	0.0	0.03686	0.0	0.0	0.0	0.0	6.36174	0.0	0.1647	0.0	0.15103	0.01996	0.0	0.0	0.0	0.89789	5.09851	0.55447	2.72188	0.0	0.0	0.8976	4.74441	0.16011	6.12748	0.0	0.4187	12.42201	0.23819	20.44292	0.71011	1.30366	0.0	0.0	0.0	0.0	0.02184	0.0	0.01189	0.0	0.0	0.0	0.0	0.0	1.82089	5.89223	1.55869	2.65713	0.0	0.0	0.12653	0.76686	0.01961	0.0	0.30639	0.28084	0.29588	1.18044	0.51052	0.05066	0.00116	0.03121	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__CFGB94796|o__OFGB94796|f__FGB94796|g__GGB143655|s__GGB143655_SGB209258|t__SGB209258	0.0	0.00348	0.0	0.0	0.11804	0.08921	23.1343	29.79685	0.00658	0.0	0.13358	0.0	0.03348	20.8882	0.0	0.00443	0.0	0.62126	0.0	0.20353	0.0	7.97074	0.35158	2.57698	11.78386	0.02881	0.90959	1.96475	2.51887	6.13414	0.80297	5.32701	0.63893	4.82246	0.12225	2.73493	0.46136	0.13585	1.00932	0.22402	1.67703	2.67137	0.94584	5.70071	1.18219	11.43356	0.0	0.0	0.0	0.0	0.29985	0.08679	42.66243	0.0	12.87231	0.0423	0.0352	10.95525	3.20117	32.25234	4.51959	0.0	0.01982	0.00238	0.0	0.2363	0.0	0.20847	0.34232	0.13649	3.23514	0.00353	27.22226	5.27808	0.0	0.03732	0.0	16.08667	4.45203
