clade_name	GuronKPG_2019__SRR7414902	GuronKPG_2019__SRR7414903	GuronKPG_2019__SRR7414904	GuronKPG_2019__SRR7414906	GuronKPG_2019__SRR7414905	GuronKPG_2019__SRR7414907	GuronKPG_2019__SRR7414908	GuronKPG_2019__SRR7414909	GuronKPG_2019__SRR7414910	GuronKPG_2019__SRR7414911	GuronKPG_2019__SRR7414912	GuronKPG_2019__SRR7414913	GuronKPG_2019__SRR7414914	GuronKPG_2019__SRR7414915	GuronKPG_2019__SRR7414916	GuronKPG_2019__SRR7414917	GuronKPG_2019__SRR7414918	GuronKPG_2019__SRR7414919	GuronKPG_2019__SRR7414920	GuronKPG_2019__SRR7414921	GuronKPG_2019__SRR7414922	GuronKPG_2019__SRR7414923	GuronKPG_2019__SRR7414924	GuronKPG_2019__SRR7414925	GuronKPG_2019__SRR7414926	GuronKPG_2019__SRR7414927	GuronKPG_2019__SRR7414928	GuronKPG_2019__SRR7414929	GuronKPG_2019__SRR7414930	GuronKPG_2019__SRR7414931	GuronKPG_2019__SRR7414932	GuronKPG_2019__SRR7414933	GuronKPG_2019__SRR7414934	GuronKPG_2019__SRR7414935	GuronKPG_2019__SRR7414936	GuronKPG_2019__SRR7414937	GuronKPG_2019__SRR7414938	GuronKPG_2019__SRR7414939	GuronKPG_2019__SRR7414940	GuronKPG_2019__SRR7414941	GuronKPG_2019__SRR7414942	GuronKPG_2019__SRR7414943	GuronKPG_2019__SRR7414944	GuronKPG_2019__SRR7414945	GuronKPG_2019__SRR7414946	GuronKPG_2019__SRR7414947	GuronKPG_2019__SRR7414948	GuronKPG_2019__SRR7414949	GuronKPG_2019__SRR7414950	GuronKPG_2019__SRR7414951
k__Bacteria|p__Actinomycetota|c__CFGB33437|o__OFGB33437|f__FGB33437|g__GGB32561|s__GGB32561_SGB128205|t__SGB128205	0.0	0.0	0.0	0.0	0.05417	0.01007	0.05281	0.0	0.0	0.0	0.02385	0.80768	0.0	1.02264	0.08858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16895	0.0	0.0	0.04306	0.0	0.0	0.0	0.0	0.0	0.01041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06334	0.0	0.0	0.04521
k__Bacteria|p__Pseudomonadota|c__CFGB5371|o__OFGB5371|f__FGB5371|g__GGB49350|s__GGB49350_SGB69252|t__SGB69252	0.0	0.0	0.0	0.0	0.04668	0.0	0.0	0.0	0.0	0.0	0.00479	0.0	0.0	0.13733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14389	0.0	0.0	0.10568
k__Bacteria|p__Actinomycetota|c__CFGB52786|o__OFGB52786|f__FGB52786|g__GGB64512|s__GGB64512_SGB87015|t__SGB87015	0.0	0.0	0.0	0.0	0.04574	0.0	0.01773	0.0	0.0	0.0	0.01846	0.11473	0.0	0.08796	0.07636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02306	0.0	0.0	0.0	0.0	0.0	0.0	0.06045	0.0	0.0	0.02317
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_currus|t__SGB23821	0.0	0.0	0.0	0.0	0.0426	0.00806	0.0	0.0	0.0	0.0	0.01979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02186	0.0	0.0	0.0	0.0	0.0	1.15169	0.15594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53963	0.05398	0.0	0.0	0.10847	0.0	0.0	0.02295	0.00296
k__Archaea|p__Nitrososphaerota|c__CFGB52473|o__OFGB52473|f__FGB52473|g__GGB87575|s__GGB87575_SGB122666|t__SGB122666	0.0	0.0	0.0	0.0	0.04126	0.0	0.0	0.0	0.0	0.0	0.01797	0.09421	0.0	0.17107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16408	0.0	0.0	0.0	0.0	0.0	0.0	0.01126	0.0	0.0	0.00441
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_105337|t__SGB86948	0.0	0.0	0.0	0.0	0.03876	0.0	0.0	0.0	0.0	0.0	0.01605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_beijingensis|t__SGB33129	0.0	0.0	0.0	0.0	0.03782	0.0	0.0	0.0	0.0	0.0	0.04237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02738	0.0	0.00241	0.15286	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Terrimonas|s__Terrimonas_ferruginea|t__SGB3494	0.0	0.0	0.0	0.0	0.03778	0.0	0.0	0.0	0.0	0.0	0.00476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13329	0.20172	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_3319|t__SGB178730	0.0	0.0	0.0	0.0	0.03582	0.11682	0.03467	0.0	0.0	0.0	0.16489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04698	0.0	0.0	0.0	0.0	0.0	0.21116	0.71409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3932	0.21294	0.049	0.22419	0.45017	0.01956	0.0	0.25009	0.08018
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_ghigonis|t__SGB78628	0.0	0.0	0.0	0.0	0.03555	0.03823	0.14954	0.0	0.0	0.0	0.02694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22679	0.0	0.0	0.0	0.0	0.0	0.13659	0.02852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07238	0.02253	0.01406	0.0	0.0	0.03467	0.0	0.00247	0.05112
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Jatrophihabitantales|f__Jatrophihabitantaceae|g__GGB93874|s__GGB93874_SGB128178|t__SGB128178	0.0	0.0	0.0	0.0	0.03483	0.00444	0.0181	0.0	0.0	0.0	0.00729	0.37455	0.0	0.27364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13295	0.0	0.0	0.13144
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_N1846|t__SGB195156	0.0	0.0	0.0	0.0	0.03287	0.0	0.0	0.0	0.0	0.0	0.01278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.00122	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Lysobacter|s__Lysobacter_sp_HDW10|t__SGB88765	0.0	0.0	0.0	0.0	0.03268	0.0	0.01782	0.0	0.0	0.0	0.05791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05053	0.0	0.0	0.0	0.0	0.0	0.00591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06062	0.0	0.16497	0.0	0.03637	0.13622
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_resistens|t__SGB175359	0.0	0.0	0.0	0.0	0.0323	0.0	0.0	0.0	0.0	0.0	0.03282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00187	0.0	0.0	0.05448	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB32144	0.0	0.0	0.0	0.0	0.03174	0.0	0.0	0.0	0.0	0.0	0.00663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_hankyongi|t__SGB111177	0.0	0.0	0.0	0.0	0.03119	0.0	0.0	0.0	0.0	0.0	0.00896	0.0	0.0	0.00855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.03899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00652	0.0	0.0	0.0	0.0	0.04945	0.0	0.0	0.04457
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_sp_125|t__SGB89768	0.0	0.0	0.0	0.0	0.03103	0.0	0.01659	0.0	0.0	0.0	0.04203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01497	0.0	0.0	0.0	0.0	0.0	0.01636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00958	0.0242	0.01432	0.02378	0.02119	0.00218	0.0	0.0205	0.0082
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Arenimonas|s__Arenimonas_terrae|t__SGB88844	0.0	0.0	0.0	0.0	0.03037	0.0	0.0	0.0	0.0	0.0	0.02312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04411	0.0502	0.01405	0.06454	0.0	0.0	0.0	0.0
k__Bacteria|p__Acidobacteriota|c__CFGB72794|o__OFGB72794|f__FGB72794|g__GGB89632|s__GGB89632_SGB125949|t__SGB125949	0.0	0.0	0.0	0.0	0.02834	0.02827	0.04322	0.0	0.0	0.0	0.01228	0.44222	0.0	0.29672	0.10446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11895	0.0	0.01553	0.0	0.0	0.0	0.0	0.0	0.00353	0.00852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277	0.0	0.0	0.02337
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_sacheonensis|t__SGB180740	0.0	0.0	0.0	0.0	0.0262	0.16588	0.18074	0.0	0.0	0.0	0.03231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08893	0.0	0.0	0.0	0.0	0.0	0.17663	0.36018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72441	0.01268	0.01614	0.05267	0.00083	0.20731	0.0	0.3636	0.24575
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Oscillatoriales|f__Microcoleaceae|g__Tychonema|s__Tychonema_SGB91063|t__SGB91063_group	0.0	0.0	0.0	0.0	0.02603	0.0	0.13323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08014	0.0	0.0	0.24384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_soli|t__SGB3105	0.0	0.0	0.0	0.0	0.02294	0.01652	0.26494	0.0	0.0	0.0	0.03313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0314	0.0	0.0	0.0	0.0	0.0	0.00903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01214	0.97869	0.01384	0.04049	1.91242	0.01491	0.0	0.96717	0.2962
k__Bacteria|p__Bacteroidota|c__CFGB37064|o__OFGB37064|f__FGB37064|g__GGB56833|s__GGB56833_SGB78282|t__SGB78282	0.0	0.0	0.0	0.0	0.02272	0.0	0.0	0.0	0.0	0.0	0.01107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02142	0.0	0.0	0.01232
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_sp_HDW13|t__SGB28276	0.0	0.0	0.0	0.0	0.02263	0.00985	0.06947	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08167	0.0	0.0	0.0	0.0	0.0	0.02626	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01626	0.00683	0.00259	0.0	0.0	0.01471	0.0	0.0	0.02253
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nsp14|t__SGB13354	0.0	0.0	0.0	0.0	0.02225	0.0	0.0	0.0	0.0	0.0	0.01687	0.0	0.0	0.05434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00258	0.0	0.00093	0.0	0.0	0.00072
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae|g__Devosia|s__Devosia_sp_Root105|t__SGB10976	0.0	0.0	0.0	0.0	0.02187	0.0	0.01658	0.0	0.0	0.0	0.02542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00919	0.0	0.0	0.0	0.0	0.0	0.06097	0.01928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01729	0.02121	0.01913	0.02669	0.01738	0.01179	0.0	0.0	0.01153
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter|s__Glutamicibacter_halophytocola|t__SGB16753	0.0	0.0	0.0	0.0	0.02141	0.0	0.32216	0.02042	0.0	0.0	0.33673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76463	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__Brucella|s__Brucella_pseudogrignonensis|t__SGB11003	0.0	0.0	0.0	0.0	0.02053	0.0	0.0	0.0	0.0	0.0	0.00487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_rhodesiae|t__SGB175767	0.0	0.0	0.0	0.0	0.02024	0.0	0.0	0.0	0.0	0.0	0.02352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.00165	0.0	0.0	0.00075	0.02036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00253	0.01586	0.01107	0.00954	0.01352	0.0	0.0	0.0	0.0
k__Bacteria|p__Gemmatimonadota|c__CFGB14127|o__OFGB14127|f__FGB14127|g__GGB92951|s__GGB92951_SGB131282|t__SGB131282	0.0	0.0	0.0	0.0	0.01796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.00774
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB38298|t__SGB38298	0.0	0.0	0.0	0.0	0.01714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Soil764|t__SGB16732	0.0	0.0	0.0	0.0	0.01694	0.1228	0.05365	0.0	0.0	0.0	0.07286	0.0	0.0	0.0	0.0	0.23223	2.99564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00523	0.02527	0.0	0.0	0.0	0.0	0.45593	0.38843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22063	0.0	0.0	0.0	0.0	0.24539	0.0	0.07001	0.23029
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Kribbellaceae|g__Kribbella|s__Kribbella_capetownensis|t__SGB176444	0.0	0.0	0.0	0.0	0.01666	0.0	0.0	0.0	0.0	0.0	0.00188	0.0	0.0	0.02731	0.03517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_guangxiensis|t__SGB178743	0.0	0.0	0.0	0.0	0.01661	0.00625	0.04211	0.0	0.0	0.0	0.05405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02137	0.0	0.0	0.0	0.0	0.0	0.0	0.02027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11448	0.0	0.0	0.0	0.0	0.00091
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_195|t__SGB111552	0.0	0.0	0.0	0.0	0.01604	0.08897	0.16947	0.0	0.0	0.0	0.02032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02921	0.0	0.0	0.0	0.0	0.0	0.07841	0.15707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07109	0.0	0.0	0.00525	0.0	0.00875	0.0	0.40638	0.1092
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_japonicum|t__SGB11324	0.0	0.0	0.0	0.0	0.01572	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.20534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03536	0.0
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter|s__Solirubrobacter_soli|t__SGB33790	0.0	0.0	0.0	0.0	0.01479	0.0	0.00308	0.0	0.0	0.0	0.00382	0.0	0.0	0.00141	0.00753	0.0	0.0	0.0	0.01801	0.0	0.0	0.00414	0.0	0.0	0.00397	0.0	0.0	0.0	0.0	0.0	0.0	0.00322	0.00402	0.00203	0.00596	0.00899	0.0	0.0	0.0068	0.0	0.00166	0.00141	0.0	0.0	0.0	0.0	0.00734	0.00526	0.0	0.00287
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_album|t__SGB89802	0.0	0.0	0.0	0.0	0.01434	0.03695	0.02912	0.0	0.0	0.0	0.00753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.03354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00422	0.00043	0.0	0.00132	0.0	0.03155	0.0	0.00432	0.01911
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium_URHD0017|t__SGB11234	0.0	0.0	0.0	0.0	0.0143	0.0	0.0	0.0	0.0	0.0	0.00392	0.03683	0.0	0.01191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00686	0.0	0.0	0.00971
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Agromyces_mariniharenae|t__SGB87826	0.0	0.0	0.0	0.0	0.01388	0.01497	0.00828	0.0	0.0	0.0	0.01056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00388	0.0	0.0	0.0	0.0	0.0	0.00039	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533	0.00709	0.00066	0.00321	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_Root473|t__SGB12761	0.0	0.0	0.0	0.0	0.01378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_scabiei|t__SGB16180	0.0	0.0	0.0	0.0	0.01373	0.00729	0.0	0.0	0.0	0.0	0.04603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20051	0.01602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05245	0.0	0.0	0.06293	0.0	0.0	0.0	0.0704	0.00674
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_nymphoidis|t__SGB111255	0.0	0.0	0.0	0.0	0.01338	0.0	0.0	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_glacieisoli|t__SGB34162	0.0	0.0	0.0	0.0	0.0133	0.0114	0.01668	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01768	0.0	0.0	0.0	0.0	0.0	0.05443	0.03354	0.00258	0.00541	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.02467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
