clade_name	BloomfieldSJ_2023__SRR22022298	BloomfieldSJ_2023__SRR22022291	BloomfieldSJ_2023__SRR22022299	BloomfieldSJ_2023__SRR22022297	BloomfieldSJ_2023__SRR22022293	BloomfieldSJ_2023__SRR22022294	BloomfieldSJ_2023__SRR22022295	BloomfieldSJ_2023__SRR22022296	BloomfieldSJ_2023__SRR22022290	BloomfieldSJ_2023__SRR22022292	BloomfieldSJ_2023__SRR22022288	BloomfieldSJ_2023__SRR22022289	BloomfieldSJ_2023__SRR22022309	BloomfieldSJ_2023__SRR22022310	BloomfieldSJ_2023__SRR22022311	BloomfieldSJ_2023__SRR22022308	BloomfieldSJ_2023__SRR22022307	BloomfieldSJ_2023__SRR22022302	BloomfieldSJ_2023__SRR22022303	BloomfieldSJ_2023__SRR22022300	BloomfieldSJ_2023__SRR22022306	BloomfieldSJ_2023__SRR22022305	BloomfieldSJ_2023__SRR22022304	BloomfieldSJ_2023__SRR22022236	BloomfieldSJ_2023__SRR22022233	BloomfieldSJ_2023__SRR22022284	BloomfieldSJ_2023__SRR22022280	BloomfieldSJ_2023__SRR22022278	BloomfieldSJ_2023__SRR22022281	BloomfieldSJ_2023__SRR22022276	BloomfieldSJ_2023__SRR22022234	BloomfieldSJ_2023__SRR22022277	BloomfieldSJ_2023__SRR22022285	BloomfieldSJ_2023__SRR22022283	BloomfieldSJ_2023__SRR22022235	BloomfieldSJ_2023__SRR22022287	BloomfieldSJ_2023__SRR22022286	BloomfieldSJ_2023__SRR22022279	BloomfieldSJ_2023__SRR22022259	BloomfieldSJ_2023__SRR22022275	BloomfieldSJ_2023__SRR22022260	BloomfieldSJ_2023__SRR22022261	BloomfieldSJ_2023__SRR22022274	BloomfieldSJ_2023__SRR22022257	BloomfieldSJ_2023__SRR22022269	BloomfieldSJ_2023__SRR22022262	BloomfieldSJ_2023__SRR22022272	BloomfieldSJ_2023__SRR22022258	BloomfieldSJ_2023__SRR22022273	BloomfieldSJ_2023__SRR22022264	BloomfieldSJ_2023__SRR22022263	BloomfieldSJ_2023__SRR22022265	BloomfieldSJ_2023__SRR22022267	BloomfieldSJ_2023__SRR22022266	BloomfieldSJ_2023__SRR22022268	BloomfieldSJ_2023__SRR22022270	BloomfieldSJ_2023__SRR22022232	BloomfieldSJ_2023__SRR22022239	BloomfieldSJ_2023__SRR22022248	BloomfieldSJ_2023__SRR22022240	BloomfieldSJ_2023__SRR22022252	BloomfieldSJ_2023__SRR22022254	BloomfieldSJ_2023__SRR22022253	BloomfieldSJ_2023__SRR22022255	BloomfieldSJ_2023__SRR22022256	BloomfieldSJ_2023__SRR22022247	BloomfieldSJ_2023__SRR22022243	BloomfieldSJ_2023__SRR22022242	BloomfieldSJ_2023__SRR22022237	BloomfieldSJ_2023__SRR22022241	BloomfieldSJ_2023__SRR22022238	BloomfieldSJ_2023__SRR22022312	BloomfieldSJ_2023__SRR22022313	BloomfieldSJ_2023__SRR22022314	BloomfieldSJ_2023__SRR22022315	BloomfieldSJ_2023__SRR22022317	BloomfieldSJ_2023__SRR22022316	BloomfieldSJ_2023__SRR22022318	BloomfieldSJ_2023__SRR22022319	BloomfieldSJ_2023__SRR22022320	BloomfieldSJ_2023__SRR22022321	BloomfieldSJ_2023__SRR22022322	BloomfieldSJ_2023__SRR22022323	BloomfieldSJ_2023__SRR22022324	BloomfieldSJ_2023__SRR22022326	BloomfieldSJ_2023__SRR22022325	BloomfieldSJ_2023__SRR22022327	BloomfieldSJ_2023__SRR22022328	BloomfieldSJ_2023__SRR22022329	BloomfieldSJ_2023__SRR22022330	BloomfieldSJ_2023__SRR22022333	BloomfieldSJ_2023__SRR22022331	BloomfieldSJ_2023__SRR22022332	BloomfieldSJ_2023__SRR22022335	BloomfieldSJ_2023__SRR22022334	BloomfieldSJ_2023__SRR22022336	BloomfieldSJ_2023__SRR22022337	BloomfieldSJ_2023__SRR22022348	BloomfieldSJ_2023__SRR22022359	BloomfieldSJ_2023__SRR22022361	BloomfieldSJ_2023__SRR22022362	BloomfieldSJ_2023__SRR22022363	BloomfieldSJ_2023__SRR22022364	BloomfieldSJ_2023__SRR22022365	BloomfieldSJ_2023__SRR22022367	BloomfieldSJ_2023__SRR22022368	BloomfieldSJ_2023__SRR22022369	BloomfieldSJ_2023__SRR22022370	BloomfieldSJ_2023__SRR22022371	BloomfieldSJ_2023__SRR22022372	BloomfieldSJ_2023__SRR22022373	BloomfieldSJ_2023__SRR22022374	BloomfieldSJ_2023__SRR22022375	BloomfieldSJ_2023__SRR22022376	BloomfieldSJ_2023__SRR22022378	BloomfieldSJ_2023__SRR22022379	BloomfieldSJ_2023__SRR22022380	BloomfieldSJ_2023__SRR22022381	BloomfieldSJ_2023__SRR22022382	BloomfieldSJ_2023__SRR22022383	BloomfieldSJ_2023__SRR22022384	BloomfieldSJ_2023__SRR22022385	BloomfieldSJ_2023__SRR22022386	BloomfieldSJ_2023__SRR22022387	BloomfieldSJ_2023__SRR22022388	BloomfieldSJ_2023__SRR22022389	BloomfieldSJ_2023__SRR22022390	BloomfieldSJ_2023__SRR22022391	BloomfieldSJ_2023__SRR22022392	BloomfieldSJ_2023__SRR22022393	BloomfieldSJ_2023__SRR22022394	BloomfieldSJ_2023__SRR22022395	BloomfieldSJ_2023__SRR22022396	BloomfieldSJ_2023__SRR22022397	BloomfieldSJ_2023__SRR22022398	BloomfieldSJ_2023__SRR22022399	BloomfieldSJ_2023__SRR22022400	BloomfieldSJ_2023__SRR22022401	BloomfieldSJ_2023__SRR22022402	BloomfieldSJ_2023__SRR22022403	BloomfieldSJ_2023__SRR22022404	BloomfieldSJ_2023__SRR22022405	BloomfieldSJ_2023__SRR22022408	BloomfieldSJ_2023__SRR22022430	BloomfieldSJ_2023__SRR22022419	BloomfieldSJ_2023__SRR22022431	BloomfieldSJ_2023__SRR22022432	BloomfieldSJ_2023__SRR22022433	BloomfieldSJ_2023__SRR22022434
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_ANT_WB68|t__SGB81604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179	0.0	0.0	0.00042	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00932	0.0	0.0	0.25721	0.02692	0.0	0.0	0.0	0.0	0.0	0.0	0.02329	0.04403	0.0	0.0	0.0	0.0	0.0	0.03603	0.0	0.01241	0.0	0.03868	0.0	0.0	0.46452	0.0	0.14504	0.0	0.01866	0.0	0.02386	0.01767	0.0043	0.0	0.0	0.0	0.0	0.0165	0.00968	0.00552	0.0	0.0	0.05496	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.01694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.24778	0.13086	0.0	0.0	0.42559	0.0006	0.06174	0.138	0.24411	0.0	0.03674	0.00042	0.05427	0.0	0.0	0.01403	0.01147	0.0	0.0	0.0	0.01428	0.02245	0.0	0.00181	0.00437	0.0	0.0	0.01758	0.0	0.0	0.00318	0.0	0.0	0.02761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00888	0.0	0.0	0.00329	0.01062	0.0	0.0184
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_endophytica|t__SGB98453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.12522	1.44105	0.33376	8.21946	0.0	0.4863	0.0	0.0	0.0	0.02067	0.11289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00916	0.0	0.0	0.0	0.07202	0.0	0.00299	0.3398	0.0	2.24078	0.0	0.0	0.0	0.52552	0.34882	0.00045	0.0	0.0	0.09315	0.06995	0.0	0.0	0.0631	0.74805	6.46058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01817	0.0	5.02317	0.0	0.0	0.0	0.23766
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Soonwooa|s__Soonwooa_buanensis|t__SGB2626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.00598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04604	0.06338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.00915	0.0	0.0	0.0	0.26015	0.0	0.03379	0.09794	0.0	1.00929	0.0	0.0	0.0	0.5601	0.02154	0.0268	0.0	0.0	0.0	0.02991	0.09897	0.0	0.02983	0.4631	0.04039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02376	0.0	0.0	0.0	0.00072
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_SGB61996|t__SGB61996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00991	0.0	0.0	0.0	0.0	0.0	0.0	0.00134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00456	0.04193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Wujia|s__Wujia_chipingensis|t__SGB5111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_reactans|t__SGB108980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.04955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00772	0.0	0.0	0.0	0.00337	0.0	0.0	0.0	0.00276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03122	0.0	0.0	0.0	0.0	0.0	0.0	0.00264	0.0	0.07936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09784	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0	0.10677	0.0	0.0	0.0	0.03604	0.0	0.0	0.00137	0.0	0.0	0.0	0.00199	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.04819	0.01069	0.08318	0.0	0.35047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12474	0.06755	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Ewingella|s__Ewingella_americana|t__SGB81716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00626	0.0	0.0	0.0	0.0	0.02578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_sp_H1n|t__SGB31263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03577	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04187	0.1649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01759	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04307	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae|t__SGB4837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_aegosomatis|t__SGB110212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.00601	0.0	0.00531	0.0	0.0	0.0043	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248	0.0681	0.00352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.08031	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07926
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_prosekii|t__SGB12231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03906	0.0	0.01801	0.0	1.55639	0.0	0.0	0.05905	0.0	0.17092	0.0	0.78871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0371	0.02003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02518	0.0	0.01648	0.0	0.0	0.0407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01546	0.0	0.0	0.0	0.0	0.13262	0.0	0.0	0.15985	0.0	0.0	0.062	0.0	0.0	0.14892	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03342	0.04067	0.03011	0.02368	0.0	0.04943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18254	0.07129	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_aceris|t__SGB10240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22839	0.00514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03257	0.0	0.06519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00456	0.0	0.0	0.0	0.0	0.89654	0.05181	0.02864	0.94847	0.00247	0.2997	0.0384	0.35694	0.02054	0.04303	0.0	0.0	0.0	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia_alsatica|t__SGB10227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01487	0.01172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09002	0.01745	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402	0.0	0.00877	0.14462	0.0	0.0	0.0	0.0	0.00327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767	0.0002	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_portensis|t__SGB81595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.0	0.21573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.00756	0.0	0.0	0.0	0.0	0.12306	0.0	0.0	0.0	0.0	0.03857	0.0	0.0	0.0	0.0	0.0	0.0	0.04096	0.0	0.0	0.0	7.00028	0.0	0.25735	0.01403	1.2114	0.0	0.0	0.0	0.90741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	0.00803	0.0	0.0	0.0	0.0	0.0254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07181	0.0	0.01108	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia_rohdei|t__SGB10224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05475	0.71482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
